iter,sf,qid,itype,prob,incremental,use_duckdb,is_scalar,prune,num_threads,distinct,batch,post_time,gen_time,prep_time,compile_time,eval_time,prune_time,lineage_time,ksemimodule_timing,spec,lineage_count,lineage_count_prune,lineage_size_mb,lineage_size_mb_prune,use_gb_backward_lineage,code_gen_time,data_time
1,1.0,7,DENSE_DELETE,0.3,false,false,true,false,1,1,4,0.504337,0.117187,0.013797,1.090693,0.010925,0.0,0.064391,0.9850120544433594,,8817246,8817246,33.635124,33.635124,false,3.8e-05,4.4e-05
2,1.0,7,DENSE_DELETE,0.3,false,false,true,false,1,1,4,0.49207,0.116911,0.013858,1.081747,0.010816,0.0,0.064353,0.9938912391662598,,8817246,8817246,33.635124,33.635124,false,3.8e-05,4.6e-05
1,1.0,7,DENSE_DELETE,0.4,false,false,true,false,1,1,4,0.505088,0.11696,0.013772,1.076305,0.010794,0.0,0.063744,0.980128288269043,,8817246,8817246,33.635124,33.635124,false,3.6e-05,4.4e-05
2,1.0,7,DENSE_DELETE,0.4,false,false,true,false,1,1,4,0.499645,0.11684,0.013872,1.081931,0.010722,0.0,0.063927,0.9789764881134033,,8817246,8817246,33.635124,33.635124,false,3.6e-05,4.5e-05
1,1.0,7,DENSE_DELETE,0.5,false,false,true,false,1,1,4,0.501774,0.116997,0.01377,1.085981,0.010963,0.0,0.064356,0.9925415515899658,,8817246,8817246,33.635124,33.635124,false,3.7e-05,4.7e-05
2,1.0,7,DENSE_DELETE,0.5,false,false,true,false,1,1,4,0.507068,0.11873,0.013819,1.07857,0.010879,0.0,0.06341,0.985069751739502,,8817246,8817246,33.635124,33.635124,false,3.8e-05,4.5e-05
1,1.0,9,DENSE_DELETE,0.001,false,false,true,false,1,1,4,0.078174,0.133957,0.030617,1.087006,0.010159,0.0,0.06134,0.9547600746154785,,9575428,9575428,36.527359,36.527359,false,4.1e-05,0.002391
2,1.0,9,DENSE_DELETE,0.001,false,false,true,false,1,1,4,0.072062,0.133626,0.030672,1.100549,0.01016,0.0,0.061401,0.9634339809417725,,9575428,9575428,36.527359,36.527359,false,3.9e-05,0.002351
1,1.0,9,DENSE_DELETE,0.002,false,false,true,false,1,1,4,0.073194,0.134036,0.030469,1.081636,0.010198,0.0,0.061252,0.9618630409240723,,9575428,9575428,36.527359,36.527359,false,4e-05,0.002329
2,1.0,9,DENSE_DELETE,0.002,false,false,true,false,1,1,4,0.07381,0.1334,0.030445,1.087745,0.010099,0.0,0.061261,0.9692323207855225,,9575428,9575428,36.527359,36.527359,false,3.8e-05,0.002347
1,1.0,9,DENSE_DELETE,0.005,false,false,true,false,1,1,4,0.073309,0.136398,0.03068,1.085162,0.01025,0.0,0.061339,0.9633383750915527,,9575428,9575428,36.527359,36.527359,false,4.1e-05,0.002334
2,1.0,9,DENSE_DELETE,0.005,false,false,true,false,1,1,4,0.072659,0.134072,0.030562,1.086699,0.010106,0.0,0.061528,0.9632217884063721,,9575428,9575428,36.527359,36.527359,false,3.8e-05,0.002348
1,1.0,9,DENSE_DELETE,0.01,false,false,true,false,1,1,4,0.074029,0.134055,0.030618,1.087896,0.010153,0.0,0.062036,0.968299388885498,,9575428,9575428,36.527359,36.527359,false,5.6e-05,0.002603
2,1.0,9,DENSE_DELETE,0.01,false,false,true,false,1,1,4,0.075471,0.133657,0.030597,1.0935,0.010192,0.0,0.06123,0.9782021045684814,,9575428,9575428,36.527359,36.527359,false,3.7e-05,0.002388
1,1.0,9,DENSE_DELETE,0.02,false,false,true,false,1,1,4,0.073316,0.14027,0.030564,1.086516,0.010196,0.0,0.061576,0.9621832370758057,,9575428,9575428,36.527359,36.527359,false,4.1e-05,0.002381
2,1.0,9,DENSE_DELETE,0.02,false,false,true,false,1,1,4,0.075345,0.133894,0.030577,1.085127,0.01022,0.0,0.061878,0.9916183948516846,,9575428,9575428,36.527359,36.527359,false,4.2e-05,0.00234
1,1.0,9,DENSE_DELETE,0.05,false,false,true,false,1,1,4,0.07279,0.133789,0.030659,1.085283,0.010309,0.0,0.061111,0.9535655975341797,,9575428,9575428,36.527359,36.527359,false,4e-05,0.002345
2,1.0,9,DENSE_DELETE,0.05,false,false,true,false,1,1,4,0.074344,0.133745,0.030533,1.080221,0.010274,0.0,0.061409,0.9644296169281006,,9575428,9575428,36.527359,36.527359,false,4.1e-05,0.002364
1,1.0,9,DENSE_DELETE,0.1,false,false,true,false,1,1,4,0.075057,0.133808,0.030552,1.082388,0.010301,0.0,0.061554,0.9569175243377686,,9575428,9575428,36.527359,36.527359,false,3.9e-05,0.002315
2,1.0,9,DENSE_DELETE,0.1,false,false,true,false,1,1,4,0.071117,0.133803,0.030589,1.081184,0.010177,0.0,0.061714,0.9614934921264648,,9575428,9575428,36.527359,36.527359,false,3.9e-05,0.002334
1,1.0,9,DENSE_DELETE,0.2,false,false,true,false,1,1,4,0.073673,0.133964,0.030551,1.081219,0.010156,0.0,0.061359,0.9835629463195801,,9575428,9575428,36.527359,36.527359,false,4e-05,0.00234
2,1.0,9,DENSE_DELETE,0.2,false,false,true,false,1,1,4,0.072687,0.133951,0.030452,1.085516,0.010209,0.0,0.061728,0.9951000213623047,,9575428,9575428,36.527359,36.527359,false,3.9e-05,0.002339
1,1.0,9,DENSE_DELETE,0.3,false,false,true,false,1,1,4,0.074235,0.133655,0.030572,1.086137,0.010128,0.0,0.061521,0.9670426845550537,,9575428,9575428,36.527359,36.527359,false,4e-05,0.00235
2,1.0,9,DENSE_DELETE,0.3,false,false,true,false,1,1,4,0.074629,0.133924,0.030639,1.082142,0.010186,0.0,0.061391,0.9583456516265869,,9575428,9575428,36.527359,36.527359,false,4e-05,0.002395
1,1.0,9,DENSE_DELETE,0.4,false,false,true,false,1,1,4,0.072564,0.133908,0.030613,1.084454,0.010312,0.0,0.061889,0.9773025512695312,,9575428,9575428,36.527359,36.527359,false,4.5e-05,0.002348
2,1.0,9,DENSE_DELETE,0.4,false,false,true,false,1,1,4,0.072167,0.134259,0.03051,1.095503,0.010282,0.0,0.061177,0.9692049026489258,,9575428,9575428,36.527359,36.527359,false,4e-05,0.002327
1,1.0,9,DENSE_DELETE,0.5,false,false,true,false,1,1,4,0.073985,0.133983,0.030582,1.14035,0.010197,0.0,0.06193,0.9912409782409668,,9575428,9575428,36.527359,36.527359,false,3.9e-05,0.002327
2,1.0,9,DENSE_DELETE,0.5,false,false,true,false,1,1,4,0.072805,0.134112,0.030529,1.086583,0.01033,0.0,0.061598,0.9556369781494141,,9575428,9575428,36.527359,36.527359,false,3.9e-05,0.002339
1,1.0,10,DENSE_DELETE,0.001,false,false,true,false,1,1,4,0.053778,0.115203,0.006329,1.067575,0.002437,0.0,0.042944,0.7487828731536865,,2122441,2122441,8.09647,8.09647,false,2.9e-05,0.000883
2,1.0,10,DENSE_DELETE,0.001,false,false,true,false,1,1,4,0.054256,0.115161,0.006285,1.066684,0.002372,0.0,0.042429,0.7774221897125244,,2122441,2122441,8.09647,8.09647,false,3e-05,0.000834
1,1.0,10,DENSE_DELETE,0.002,false,false,true,false,1,1,4,0.055332,0.114995,0.006307,1.066371,0.002372,0.0,0.042727,0.7518587112426758,,2122441,2122441,8.09647,8.09647,false,3.2e-05,0.00086
2,1.0,10,DENSE_DELETE,0.002,false,false,true,false,1,1,4,0.052906,0.115354,0.006271,1.067778,0.002425,0.0,0.042562,0.7490999698638916,,2122441,2122441,8.09647,8.09647,false,2.9e-05,0.000863
1,1.0,10,DENSE_DELETE,0.005,false,false,true,false,1,1,4,0.053884,0.115531,0.006294,1.073315,0.002476,0.0,0.042864,0.7454664707183838,,2122441,2122441,8.09647,8.09647,false,2.9e-05,0.000843
2,1.0,10,DENSE_DELETE,0.005,false,false,true,false,1,1,4,0.055298,0.114944,0.006313,1.063451,0.00228,0.0,0.043447,0.755162239074707,,2122441,2122441,8.09647,8.09647,false,5.2e-05,0.000848
1,1.0,10,DENSE_DELETE,0.01,false,false,true,false,1,1,4,0.05307,0.115197,0.006332,1.136317,0.002413,0.0,0.042519,0.7487001419067383,,2122441,2122441,8.09647,8.09647,false,2.8e-05,0.00084
2,1.0,10,DENSE_DELETE,0.01,false,false,true,false,1,1,4,0.054041,0.115003,0.006282,1.071241,0.002418,0.0,0.042709,0.7559225559234619,,2122441,2122441,8.09647,8.09647,false,2.8e-05,0.000832
1,1.0,10,DENSE_DELETE,0.02,false,false,true,false,1,1,4,0.053423,0.115579,0.00635,1.069031,0.002436,0.0,0.043156,0.7529656887054443,,2122441,2122441,8.09647,8.09647,false,2.8e-05,0.000849
2,1.0,10,DENSE_DELETE,0.02,false,false,true,false,1,1,4,0.055149,0.115134,0.006328,1.067835,0.002413,0.0,0.042874,0.7505466938018799,,2122441,2122441,8.09647,8.09647,false,3e-05,0.000845
1,1.0,10,DENSE_DELETE,0.05,false,false,true,false,1,1,4,0.054134,0.115474,0.006313,1.06703,0.002438,0.0,0.04304,0.7458140850067139,,2122441,2122441,8.09647,8.09647,false,3e-05,0.000838
2,1.0,10,DENSE_DELETE,0.05,false,false,true,false,1,1,4,0.054877,0.11526,0.006317,1.072004,0.00238,0.0,0.042906,0.7519311904907227,,2122441,2122441,8.09647,8.09647,false,3.1e-05,0.000833
1,1.0,10,DENSE_DELETE,0.1,false,false,true,false,1,1,4,0.053619,0.115399,0.00629,1.0746,0.002368,0.0,0.042879,0.7440977096557617,,2122441,2122441,8.09647,8.09647,false,2.9e-05,0.000853
2,1.0,10,DENSE_DELETE,0.1,false,false,true,false,1,1,4,0.053921,0.115172,0.00633,1.066692,0.002388,0.0,0.043357,0.7495086193084717,,2122441,2122441,8.09647,8.09647,false,3e-05,0.000871
1,1.0,10,DENSE_DELETE,0.2,false,false,true,false,1,1,4,0.053755,0.115464,0.00628,1.06216,0.00241,0.0,0.043089,0.7511394023895264,,2122441,2122441,8.09647,8.09647,false,3.1e-05,0.000879
2,1.0,10,DENSE_DELETE,0.2,false,false,true,false,1,1,4,0.054635,0.115333,0.006331,1.069626,0.002417,0.0,0.043234,0.7493491172790527,,2122441,2122441,8.09647,8.09647,false,2.8e-05,0.000865
1,1.0,10,DENSE_DELETE,0.3,false,false,true,false,1,1,4,0.054791,0.11533,0.006323,1.068434,0.002353,0.0,0.043212,0.7522611618041992,,2122441,2122441,8.09647,8.09647,false,3.1e-05,0.000847
2,1.0,10,DENSE_DELETE,0.3,false,false,true,false,1,1,4,0.054169,0.11543,0.00635,1.064398,0.002453,0.0,0.042576,0.7485458850860596,,2122441,2122441,8.09647,8.09647,false,3e-05,0.000858
1,1.0,10,DENSE_DELETE,0.4,false,false,true,false,1,1,4,0.054523,0.114786,0.006341,1.065438,0.002461,0.0,0.04284,0.7531392574310303,,2122441,2122441,8.09647,8.09647,false,2.9e-05,0.000852
2,1.0,10,DENSE_DELETE,0.4,false,false,true,false,1,1,4,0.0545,0.115644,0.006305,1.067889,0.00244,0.0,0.04331,0.748157262802124,,2122441,2122441,8.09647,8.09647,false,2.9e-05,0.000843
1,1.0,10,DENSE_DELETE,0.5,false,false,true,false,1,1,4,0.054634,0.116534,0.006326,1.109384,0.002435,0.0,0.042763,0.7492949962615967,,2122441,2122441,8.09647,8.09647,false,2.9e-05,0.000843
2,1.0,10,DENSE_DELETE,0.5,false,false,true,false,1,1,4,0.054737,0.115381,0.006288,1.06672,0.002549,0.0,0.042758,0.7542240619659424,,2122441,2122441,8.09647,8.09647,false,2.9e-05,0.000842
1,1.0,12,DENSE_DELETE,0.001,false,false,true,false,1,1,4,0.00484,0.113107,0.008906,1.06817,0.002488,0.0,0.013636,0.2611696720123291,,2478737,2478737,9.455631,9.455631,false,2.6e-05,0.00016
2,1.0,12,DENSE_DELETE,0.001,false,false,true,false,1,1,4,0.004901,0.113162,0.008919,1.072259,0.002488,0.0,0.013858,0.2602531909942627,,2478737,2478737,9.455631,9.455631,false,2.6e-05,0.000163
1,1.0,12,DENSE_DELETE,0.002,false,false,true,false,1,1,4,0.004826,0.11307,0.008921,1.15072,0.002504,0.0,0.013809,0.25958871841430664,,2478737,2478737,9.455631,9.455631,false,2.5e-05,0.000154
2,1.0,12,DENSE_DELETE,0.002,false,false,true,false,1,1,4,0.004729,0.113109,0.008916,1.090388,0.0025,0.0,0.0137,0.2582569122314453,,2478737,2478737,9.455631,9.455631,false,2.7e-05,0.00016
1,1.0,12,DENSE_DELETE,0.005,false,false,true,false,1,1,4,0.004669,0.113318,0.008882,1.074528,0.00259,0.0,0.013789,0.2599673271179199,,2478737,2478737,9.455631,9.455631,false,2.4e-05,0.000152
2,1.0,12,DENSE_DELETE,0.005,false,false,true,false,1,1,4,0.004764,0.113013,0.008978,1.074027,0.002457,0.0,0.013645,0.26042652130126953,,2478737,2478737,9.455631,9.455631,false,2.5e-05,0.000148
1,1.0,12,DENSE_DELETE,0.01,false,false,true,false,1,1,4,0.004873,0.113143,0.008986,1.068002,0.002514,0.0,0.013699,0.2599189281463623,,2478737,2478737,9.455631,9.455631,false,2.5e-05,0.000148
2,1.0,12,DENSE_DELETE,0.01,false,false,true,false,1,1,4,0.004663,0.113213,0.008936,1.066873,0.002514,0.0,0.013746,0.25896453857421875,,2478737,2478737,9.455631,9.455631,false,2.5e-05,0.000157
1,1.0,12,DENSE_DELETE,0.02,false,false,true,false,1,1,4,0.004786,0.113189,0.008959,1.076636,0.002544,0.0,0.013673,0.25905418395996094,,2478737,2478737,9.455631,9.455631,false,2.6e-05,0.00016
2,1.0,12,DENSE_DELETE,0.02,false,false,true,false,1,1,4,0.004821,0.113027,0.008913,1.137402,0.002543,0.0,0.013914,0.2631058692932129,,2478737,2478737,9.455631,9.455631,false,2.7e-05,0.000161
1,1.0,12,DENSE_DELETE,0.05,false,false,true,false,1,1,4,0.005059,0.11324,0.008949,1.068891,0.002517,0.0,0.01374,0.25951385498046875,,2478737,2478737,9.455631,9.455631,false,2.6e-05,0.000167
2,1.0,12,DENSE_DELETE,0.05,false,false,true,false,1,1,4,0.004751,0.112915,0.008961,1.07069,0.002499,0.0,0.013747,0.2595088481903076,,2478737,2478737,9.455631,9.455631,false,2.6e-05,0.000193
1,1.0,12,DENSE_DELETE,0.1,false,false,true,false,1,1,4,0.004943,0.113037,0.008884,1.093433,0.002537,0.0,0.013514,0.2609095573425293,,2478737,2478737,9.455631,9.455631,false,2.6e-05,0.000164
2,1.0,12,DENSE_DELETE,0.1,false,false,true,false,1,1,4,0.004945,0.113032,0.008932,1.074757,0.002594,0.0,0.013581,0.25982141494750977,,2478737,2478737,9.455631,9.455631,false,2.5e-05,0.000151
1,1.0,12,DENSE_DELETE,0.2,false,false,true,false,1,1,4,0.004882,0.113129,0.00896,1.068311,0.002553,0.0,0.013724,0.25945568084716797,,2478737,2478737,9.455631,9.455631,false,2.6e-05,0.000155
2,1.0,12,DENSE_DELETE,0.2,false,false,true,false,1,1,4,0.004681,0.118744,0.008892,1.071031,0.002569,0.0,0.013616,0.25916337966918945,,2478737,2478737,9.455631,9.455631,false,2.6e-05,0.000154
1,1.0,12,DENSE_DELETE,0.3,false,false,true,false,1,1,4,0.00492,0.113149,0.008938,1.076327,0.002472,0.0,0.013721,0.2605595588684082,,2478737,2478737,9.455631,9.455631,false,2.8e-05,0.00016
2,1.0,12,DENSE_DELETE,0.3,false,false,true,false,1,1,4,0.004986,0.113266,0.008959,1.069652,0.002583,0.0,0.013733,0.26020240783691406,,2478737,2478737,9.455631,9.455631,false,2.9e-05,0.000155
1,1.0,12,DENSE_DELETE,0.4,false,false,true,false,1,1,4,0.004963,0.11395,0.008927,1.068285,0.002683,0.0,0.013919,0.2589104175567627,,2478737,2478737,9.455631,9.455631,false,2.7e-05,0.000154
2,1.0,12,DENSE_DELETE,0.4,false,false,true,false,1,1,4,0.004761,0.113386,0.008894,1.076169,0.002644,0.0,0.013687,0.259016752243042,,2478737,2478737,9.455631,9.455631,false,2.6e-05,0.000152
1,1.0,12,DENSE_DELETE,0.5,false,false,true,false,1,1,4,0.004858,0.113166,0.008977,1.076481,0.002562,0.0,0.013861,0.25964856147766113,,2478737,2478737,9.455631,9.455631,false,2.9e-05,0.000152
2,1.0,12,DENSE_DELETE,0.5,false,false,true,false,1,1,4,0.004872,0.113208,0.008954,1.06537,0.00252,0.0,0.013771,0.2593996524810791,,2478737,2478737,9.455631,9.455631,false,2.7e-05,0.000167
1,1.0,1,SCALE_RANDOM,0.1,false,false,true,true,1,1,4,0.117566,0.093271,0.021282,1.072014,0.025641,0.0,0.04337,1.605048656463623,,11833182,11833182,45.140007,45.140007,false,5.6e-05,0.303964
2,1.0,1,SCALE_RANDOM,0.1,false,false,true,true,1,1,4,0.118152,0.093486,0.021495,1.061898,0.025538,0.0,0.043074,1.6004788875579834,,11833182,11833182,45.140007,45.140007,false,5.1e-05,0.305246
1,1.0,3,SCALE_RANDOM,0.1,false,false,true,true,1,1,4,0.035405,0.000798,0.000602,1.061055,8.3e-05,0.013175,0.027821,0.3300971984863281,,4237529,132083,16.16489,0.503857,false,2e-05,0.00018
2,1.0,3,SCALE_RANDOM,0.1,false,false,true,true,1,1,4,0.03428,0.000816,0.000619,1.061117,9e-05,0.013028,0.027734,0.33153820037841797,,4237529,132083,16.16489,0.503857,false,1.9e-05,0.000174
1,1.0,5,SCALE_RANDOM,0.1,false,false,true,true,1,1,4,0.020792,0.000349,0.000319,1.061108,4.3e-05,0.010536,0.033133,0.37617039680480957,,6693785,60951,25.534763,0.23251,false,3.3e-05,4.5e-05
2,1.0,5,SCALE_RANDOM,0.1,false,false,true,true,1,1,4,0.020301,0.000349,0.00035,1.062205,4.2e-05,0.010578,0.033456,0.3706092834472656,,6693785,60951,25.534763,0.23251,false,2.2e-05,4.9e-05
1,1.0,7,SCALE_RANDOM,0.1,false,false,true,true,1,1,4,0.50024,0.000283,0.00141,1.060212,3.6e-05,0.009105,0.064295,0.9943292140960693,,8817246,50002,33.635124,0.190742,false,2.5e-05,0.00017
2,1.0,7,SCALE_RANDOM,0.1,false,false,true,true,1,1,4,0.512128,0.000288,0.000494,1.062284,3.8e-05,0.009179,0.064284,0.9864342212677002,,8817246,50002,33.635124,0.190742,false,2.7e-05,0.001118
1,1.0,9,SCALE_RANDOM,0.1,false,false,true,true,1,1,4,0.073374,0.010446,0.003189,1.067883,0.000916,0.340382,0.061337,0.9678466320037842,,9575428,1734061,36.527359,6.614918,false,3.2e-05,0.001771
2,1.0,9,SCALE_RANDOM,0.1,false,false,true,true,1,1,4,0.074009,0.010433,0.003159,1.064862,0.000914,0.337603,0.061305,0.9708995819091797,,9575428,1734061,36.527359,6.614918,false,3.2e-05,0.001758
1,1.0,10,SCALE_RANDOM,0.1,false,false,true,true,1,1,4,0.054166,0.003146,0.001048,1.060994,0.000301,0.073282,0.043114,0.7535865306854248,,2122441,518130,8.09647,1.976509,false,2.5e-05,0.000648
2,1.0,10,SCALE_RANDOM,0.1,false,false,true,true,1,1,4,0.054393,0.003147,0.001056,1.053171,0.000302,0.073798,0.043741,0.7544238567352295,,2122441,518130,8.09647,1.976509,false,2.8e-05,0.000675
1,1.0,12,SCALE_RANDOM,0.1,false,false,true,true,1,1,4,0.004674,0.000948,0.000757,1.065321,8.1e-05,0.011393,0.013624,0.2591736316680908,,2478737,153051,9.455631,0.583843,false,2.1e-05,5e-05
2,1.0,12,SCALE_RANDOM,0.1,false,false,true,true,1,1,4,0.004821,0.001,0.000689,1.06102,8.7e-05,0.011469,0.013741,0.2588186264038086,,2478737,153051,9.455631,0.583843,false,2e-05,5e-05
1,1.0,1,SCALE_RANDOM,0.1,false,false,true,false,1,1,4,0.117665,0.094511,0.021289,1.067826,0.031247,0.0,0.043323,1.5951378345489502,,11833182,11833182,45.140007,45.140007,false,5.8e-05,0.30381
2,1.0,1,SCALE_RANDOM,0.1,false,false,true,false,1,1,4,0.117409,0.094404,0.02136,1.069567,0.031131,0.0,0.042772,1.5834345817565918,,11833182,11833182,45.140007,45.140007,false,5.8e-05,0.303541
1,1.0,3,SCALE_RANDOM,0.1,false,false,true,false,1,1,4,0.034091,0.116653,0.014495,1.072515,0.004239,0.0,0.027936,0.3296957015991211,,4237529,4237529,16.16489,16.16489,false,4e-05,0.000177
2,1.0,3,SCALE_RANDOM,0.1,false,false,true,false,1,1,4,0.034903,0.117329,0.014548,1.07414,0.004309,0.0,0.028094,0.32952117919921875,,4237529,4237529,16.16489,16.16489,false,2.6e-05,0.000185
1,1.0,5,SCALE_RANDOM,0.1,false,false,true,false,1,1,4,0.020251,0.119445,0.022664,1.085833,0.007269,0.0,0.033296,0.3686978816986084,,6693785,6693785,25.534763,25.534763,false,3.3e-05,4.8e-05
2,1.0,5,SCALE_RANDOM,0.1,false,false,true,false,1,1,4,0.020851,0.124883,0.022659,1.081734,0.007583,0.0,0.032951,0.38652515411376953,,6693785,6693785,25.534763,25.534763,false,3.2e-05,4.7e-05
1,1.0,7,SCALE_RANDOM,0.1,false,false,true,false,1,1,4,0.503518,0.117319,0.013806,1.103067,0.010862,0.0,0.064272,0.9809584617614746,,8817246,8817246,33.635124,33.635124,false,3.8e-05,4.5e-05
2,1.0,7,SCALE_RANDOM,0.1,false,false,true,false,1,1,4,0.499158,0.117119,0.013869,1.082717,0.010909,0.0,0.064571,0.9896392822265625,,8817246,8817246,33.635124,33.635124,false,3.8e-05,5.2e-05
1,1.0,9,SCALE_RANDOM,0.1,false,false,true,false,1,1,4,0.073269,0.134439,0.030614,1.081827,0.010249,0.0,0.06144,0.9692673683166504,,9575428,9575428,36.527359,36.527359,false,4e-05,0.002385
2,1.0,9,SCALE_RANDOM,0.1,false,false,true,false,1,1,4,0.075278,0.133631,0.030559,1.08842,0.010028,0.0,0.061766,0.9599499702453613,,9575428,9575428,36.527359,36.527359,false,4.2e-05,0.002344
1,1.0,10,SCALE_RANDOM,0.1,false,false,true,false,1,1,4,0.053827,0.115166,0.006313,1.068286,0.002359,0.0,0.043042,0.7482473850250244,,2122441,2122441,8.09647,8.09647,false,3e-05,0.000854
2,1.0,10,SCALE_RANDOM,0.1,false,false,true,false,1,1,4,0.053983,0.115585,0.006412,1.077731,0.00239,0.0,0.043219,0.7774326801300049,,2122441,2122441,8.09647,8.09647,false,3.3e-05,0.000847
1,1.0,12,SCALE_RANDOM,0.1,false,false,true,false,1,1,4,0.004936,0.11372,0.008972,1.073489,0.00255,0.0,0.013736,0.25928568840026855,,2478737,2478737,9.455631,9.455631,false,2.7e-05,0.000155
2,1.0,12,SCALE_RANDOM,0.1,false,false,true,false,1,1,4,0.0047,0.113471,0.009008,1.076161,0.002578,0.0,0.013823,0.27059435844421387,,2478737,2478737,9.455631,9.455631,false,2.8e-05,0.000161
