sf,qid,itype,prob,incremental,use_duckdb,is_scalar,prune,num_threads,distinct,batch,post_time,gen_time,prep_time,compile_time,eval_time,prune_time,lineage_time,ksemimodule_timing,spec,lineage_count,lineage_count_prune,lineage_size_mb,lineage_size_mb_prune,use_gb_backward_lineage
1.0,5,DENSE_DELETE,0.1,false,false,true,true,4,512,4,6e-06,0.000828,0.000504,1.306051,0.000792,0.010618,0.033166,0.4025692939758301,,6693785,60951,25.534763,0.23251,false
1.0,7,DENSE_DELETE,0.1,false,false,true,true,4,512,4,5e-06,0.000684,0.001856,1.323377,0.000632,0.009264,0.067641,1.5147743225097656,,8817246,50002,33.635124,0.190742,true
1.0,7,DENSE_DELETE,0.1,false,false,true,true,4,512,4,6e-06,0.000574,0.001842,1.291901,0.000609,0.009344,0.067507,1.5522761344909668,,8817246,50002,33.635124,0.190742,false
1.0,9,DENSE_DELETE,0.1,false,false,true,true,4,512,4,6e-06,0.021331,0.00521,1.314705,0.026704,0.342909,0.063174,1.0910212993621826,,9575428,1734061,36.527359,6.614918,true
1.0,9,DENSE_DELETE,0.1,false,false,true,true,4,512,4,5e-06,0.021824,0.00517,1.298035,0.02234,0.343712,0.061147,1.0755720138549805,,9575428,1734061,36.527359,6.614918,false
1.0,10,DENSE_DELETE,0.1,false,false,true,true,4,512,4,4e-06,0.006293,0.154337,1.310958,0.019308,0.074044,0.073123,0.830047607421875,,2122441,518130,8.09647,1.976509,true
1.0,10,DENSE_DELETE,0.1,false,false,true,true,4,512,4,4e-06,0.006446,0.153137,1.302941,0.018387,0.073459,0.044128,0.8433616161346436,,2122441,518130,8.09647,1.976509,false
1.0,12,DENSE_DELETE,0.1,false,false,true,true,4,512,4,2e-06,0.002117,0.000941,1.469879,0.006135,0.011752,0.014175,0.27344846725463867,,2478737,153051,9.455631,0.583843,true
1.0,12,DENSE_DELETE,0.1,false,false,true,true,4,512,4,2e-06,0.002027,0.000989,1.451708,0.003319,0.011631,0.014011,0.2740142345428467,,2478737,153051,9.455631,0.583843,false
1.0,1,DENSE_DELETE,0.1,false,false,true,false,4,512,4,2e-06,0.1955,0.344459,1.368215,1.565384,0.0,0.079127,1.7366645336151123,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,true,false,4,512,4,2e-06,0.195619,0.345657,1.369756,0.765199,0.0,0.045397,1.726029634475708,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,true,false,4,512,4,3e-06,0.242867,0.060514,1.350252,0.045247,0.0,0.03787,0.37628698348999023,,4237529,4237529,16.16489,16.16489,true
1.0,3,DENSE_DELETE,0.1,false,false,true,false,4,512,4,3e-06,0.242778,0.060272,1.344078,0.045302,0.0,0.029073,0.3738892078399658,,4237529,4237529,16.16489,16.16489,false
1.0,5,DENSE_DELETE,0.1,false,false,true,false,4,512,4,5e-06,0.250353,0.019658,1.35056,0.060287,0.0,0.03289,0.3984401226043701,,6693785,6693785,25.534763,25.534763,true
1.0,5,DENSE_DELETE,0.1,false,false,true,false,4,512,4,5e-06,0.245386,0.019648,1.322165,0.060413,0.0,0.033354,0.4019315242767334,,6693785,6693785,25.534763,25.534763,false
1.0,7,DENSE_DELETE,0.1,false,false,true,false,4,512,4,6e-06,0.247298,0.012382,1.335101,0.088429,0.0,0.06823,1.555046796798706,,8817246,8817246,33.635124,33.635124,true
1.0,7,DENSE_DELETE,0.1,false,false,true,false,4,512,4,6e-06,0.241498,0.012443,1.327488,0.086981,0.0,0.067818,1.5341839790344238,,8817246,8817246,33.635124,33.635124,false
1.0,9,DENSE_DELETE,0.1,false,false,true,false,4,512,4,4e-06,0.278532,0.029747,1.34849,0.102516,0.0,0.062567,1.0901892185211182,,9575428,9575428,36.527359,36.527359,true
1.0,9,DENSE_DELETE,0.1,false,false,true,false,4,512,4,5e-06,0.277814,0.029595,1.32269,0.098655,0.0,0.06143,1.0780580043792725,,9575428,9575428,36.527359,36.527359,false
1.0,10,DENSE_DELETE,0.1,false,false,true,false,4,512,4,4e-06,0.240315,0.158486,1.328678,0.038739,0.0,0.074366,0.8391275405883789,,2122441,2122441,8.09647,8.09647,true
1.0,10,DENSE_DELETE,0.1,false,false,true,false,4,512,4,4e-06,0.240755,0.158504,1.317907,0.038,0.0,0.043727,0.8305609226226807,,2122441,2122441,8.09647,8.09647,false
1.0,12,DENSE_DELETE,0.1,false,false,true,false,4,512,4,3e-06,0.24244,0.008086,1.523211,0.029936,0.0,0.014222,0.2717628479003906,,2478737,2478737,9.455631,9.455631,true
1.0,12,DENSE_DELETE,0.1,false,false,true,false,4,512,4,3e-06,0.243099,0.008108,1.493106,0.02712,0.0,0.013999,0.27036452293395996,,2478737,2478737,9.455631,9.455631,false
1.0,1,DENSE_DELETE,0.1,false,false,true,true,8,512,4,3e-06,0.099564,0.345467,1.360703,1.468564,0.0,0.079558,1.73089599609375,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,true,true,8,512,4,2e-06,0.099458,0.346025,1.34236,0.368895,0.0,0.045103,1.7408876419067383,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,true,true,8,512,4,4e-06,0.001144,0.094303,1.311775,0.004917,0.013152,0.037709,0.37834930419921875,,4237529,132083,16.16489,0.503857,true
1.0,3,DENSE_DELETE,0.1,false,false,true,true,8,512,4,4e-06,0.00115,0.093981,1.304191,0.006142,0.013194,0.028947,0.3716156482696533,,4237529,132083,16.16489,0.503857,false
1.0,5,DENSE_DELETE,0.1,false,false,true,true,8,512,4,5e-06,0.000634,0.000504,1.31601,0.000869,0.010654,0.033125,0.39960575103759766,,6693785,60951,25.534763,0.23251,true
1.0,5,DENSE_DELETE,0.1,false,false,true,true,8,512,4,5e-06,0.00065,0.000556,1.303983,0.000748,0.010571,0.033486,0.40204691886901855,,6693785,60951,25.534763,0.23251,false
1.0,7,DENSE_DELETE,0.1,false,false,true,true,8,512,4,5e-06,0.000512,0.001804,1.30932,0.000733,0.009261,0.067019,1.5564122200012207,,8817246,50002,33.635124,0.190742,true
1.0,7,DENSE_DELETE,0.1,false,false,true,true,8,512,4,7e-06,0.00055,0.001849,1.303072,0.000553,0.009332,0.068095,1.5485286712646484,,8817246,50002,33.635124,0.190742,false
1.0,9,DENSE_DELETE,0.1,false,false,true,true,8,512,4,5e-06,0.011317,0.005486,1.317734,0.014366,0.342042,0.063193,1.083557367324829,,9575428,1734061,36.527359,6.614918,true
1.0,9,DENSE_DELETE,0.1,false,false,true,true,8,512,4,5e-06,0.011324,0.005349,1.303339,0.011605,0.339716,0.060993,1.08717942237854,,9575428,1734061,36.527359,6.614918,false
1.0,10,DENSE_DELETE,0.1,false,false,true,true,8,512,4,4e-06,0.003455,0.309226,1.308109,0.015606,0.074583,0.073036,0.8343122005462646,,2122441,518130,8.09647,1.976509,true
1.0,10,DENSE_DELETE,0.1,false,false,true,true,8,512,4,4e-06,0.003525,0.305261,1.296493,0.015126,0.074039,0.044413,0.8375096321105957,,2122441,518130,8.09647,1.976509,false
1.0,12,DENSE_DELETE,0.1,false,false,true,true,8,512,4,3e-06,0.001354,0.00086,1.469781,0.006389,0.011455,0.014052,0.271944522857666,,2478737,153051,9.455631,0.583843,true
1.0,12,DENSE_DELETE,0.1,false,false,true,true,8,512,4,2e-06,0.001318,0.000896,1.434279,0.002035,0.011575,0.014009,0.2728872299194336,,2478737,153051,9.455631,0.583843,false
1.0,1,DENSE_DELETE,0.1,false,false,true,false,8,512,4,3e-06,0.100887,0.344914,1.38162,1.463189,0.0,0.07913,1.7260193824768066,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,true,false,8,512,4,2e-06,0.100614,0.347275,1.351991,0.380525,0.0,0.04467,1.7432746887207031,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,true,false,8,512,4,4e-06,0.123948,0.10593,1.353115,0.026604,0.0,0.037504,0.3718411922454834,,4237529,4237529,16.16489,16.16489,true
1.0,3,DENSE_DELETE,0.1,false,false,true,false,8,512,4,4e-06,0.124369,0.109948,1.347419,0.026092,0.0,0.028862,0.3716704845428467,,4237529,4237529,16.16489,16.16489,false
1.0,5,DENSE_DELETE,0.1,false,false,true,false,8,512,4,5e-06,0.12617,0.019616,1.357232,0.032676,0.0,0.033102,0.3964996337890625,,6693785,6693785,25.534763,25.534763,true
1.0,5,DENSE_DELETE,0.1,false,false,true,false,8,512,4,5e-06,0.12645,0.019594,1.32753,0.032547,0.0,0.033118,0.4008002281188965,,6693785,6693785,25.534763,25.534763,false
1.0,7,DENSE_DELETE,0.1,false,false,true,false,8,512,4,5e-06,0.123677,0.012389,1.345916,0.047018,0.0,0.067108,1.5585436820983887,,8817246,8817246,33.635124,33.635124,true
1.0,7,DENSE_DELETE,0.1,false,false,true,false,8,512,4,6e-06,0.123507,0.012294,1.331311,0.046799,0.0,0.067167,1.5344436168670654,,8817246,8817246,33.635124,33.635124,false
1.0,9,DENSE_DELETE,0.1,false,false,true,false,8,512,4,5e-06,0.142918,0.030355,1.345427,0.054454,0.0,0.06284,1.0821971893310547,,9575428,9575428,36.527359,36.527359,true
1.0,9,DENSE_DELETE,0.1,false,false,true,false,8,512,4,6e-06,0.143158,0.030332,1.319717,0.054472,0.0,0.060989,1.0883615016937256,,9575428,9575428,36.527359,36.527359,false
1.0,10,DENSE_DELETE,0.1,false,false,true,false,8,512,4,3e-06,0.122498,0.312682,1.339583,0.025709,0.0,0.072955,0.8363044261932373,,2122441,2122441,8.09647,8.09647,true
1.0,10,DENSE_DELETE,0.1,false,false,true,false,8,512,4,3e-06,0.122564,0.309167,1.321929,0.025144,0.0,0.044144,0.8382880687713623,,2122441,2122441,8.09647,8.09647,false
1.0,12,DENSE_DELETE,0.1,false,false,true,false,8,512,4,3e-06,0.126045,0.008036,1.523456,0.018811,0.0,0.014192,0.27184319496154785,,2478737,2478737,9.455631,9.455631,true
1.0,12,DENSE_DELETE,0.1,false,false,true,false,8,512,4,2e-06,0.125875,0.008005,1.498155,0.014719,0.0,0.013974,0.27225780487060547,,2478737,2478737,9.455631,9.455631,false
1.0,1,DENSE_DELETE,0.1,false,false,false,true,1,512,4,3e-06,0.732542,0.344182,1.174978,0.973983,0.0,0.079012,1.7372093200683594,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,false,true,1,512,4,2e-06,0.734941,0.34479,1.165433,0.769454,0.0,0.044534,1.7320640087127686,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,false,true,1,512,4,3e-06,0.005796,0.011877,1.172375,0.004466,0.013161,0.038026,0.3742547035217285,,4237529,132083,16.16489,0.503857,true
1.0,3,DENSE_DELETE,0.1,false,false,false,true,1,512,4,4e-06,0.00563,0.011827,1.15137,0.004152,0.013195,0.028769,0.37169504165649414,,4237529,132083,16.16489,0.503857,false
1.0,5,DENSE_DELETE,0.1,false,false,false,true,1,512,4,5e-06,0.002527,0.000504,1.17535,0.001153,0.010551,0.03299,0.3995048999786377,,6693785,60951,25.534763,0.23251,true
1.0,5,DENSE_DELETE,0.1,false,false,false,true,1,512,4,5e-06,0.002463,0.000498,1.170393,0.001146,0.010557,0.0331,0.40126609802246094,,6693785,60951,25.534763,0.23251,false
1.0,7,DENSE_DELETE,0.1,false,false,false,true,1,512,4,6e-06,0.001674,0.001816,1.167423,0.000719,0.009298,0.067129,1.5580995082855225,,8817246,50002,33.635124,0.190742,true
1.0,7,DENSE_DELETE,0.1,false,false,false,true,1,512,4,6e-06,0.001684,0.001773,1.166598,0.000687,0.009258,0.067954,1.5587260723114014,,8817246,50002,33.635124,0.190742,false
1.0,9,DENSE_DELETE,0.1,false,false,false,true,1,512,4,6e-06,0.079921,0.005011,1.175321,0.055274,0.342924,0.062445,1.0922393798828125,,9575428,1734061,36.527359,6.614918,true
1.0,9,DENSE_DELETE,0.1,false,false,false,true,1,512,4,5e-06,0.079941,0.00504,1.166953,0.038478,0.338371,0.061195,1.076019048690796,,9575428,1734061,36.527359,6.614918,false
1.0,10,DENSE_DELETE,0.1,false,false,false,true,1,512,4,4e-06,0.023229,0.039594,1.160723,0.018394,0.073482,0.072777,0.830763578414917,,2122441,518130,8.09647,1.976509,true
1.0,10,DENSE_DELETE,0.1,false,false,false,true,1,512,4,4e-06,0.023902,0.039835,1.158528,0.020365,0.073146,0.044544,0.8305671215057373,,2122441,518130,8.09647,1.976509,false
1.0,12,DENSE_DELETE,0.1,false,false,false,true,1,512,4,2e-06,0.007305,0.000918,1.169638,0.002603,0.011488,0.014327,0.27082061767578125,,2478737,153051,9.455631,0.583843,true
1.0,12,DENSE_DELETE,0.1,false,false,false,true,1,512,4,3e-06,0.007226,0.00096,1.155428,0.002655,0.011573,0.014013,0.27077770233154297,,2478737,153051,9.455631,0.583843,false
1.0,1,DENSE_DELETE,0.1,false,false,false,false,1,512,4,2e-06,0.776053,0.34453,1.18156,1.144349,0.0,0.07923,1.7337188720703125,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,false,false,1,512,4,2e-06,0.775866,0.347538,1.162365,0.964476,0.0,0.044511,1.7398266792297363,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,false,false,1,512,4,3e-06,0.970869,0.024811,1.180492,0.162864,0.0,0.038353,0.3771214485168457,,4237529,4237529,16.16489,16.16489,true
1.0,3,DENSE_DELETE,0.1,false,false,false,false,1,512,4,3e-06,0.965946,0.024674,1.17157,0.163082,0.0,0.029358,0.3756895065307617,,4237529,4237529,16.16489,16.16489,false
1.0,5,DENSE_DELETE,0.1,false,false,false,false,1,512,4,5e-06,0.971455,0.019652,1.196199,0.233064,0.0,0.033117,0.40049028396606445,,6693785,6693785,25.534763,25.534763,true
1.0,5,DENSE_DELETE,0.1,false,false,false,false,1,512,4,5e-06,0.970084,0.019657,1.198335,0.235157,0.0,0.033044,0.39665937423706055,,6693785,6693785,25.534763,25.534763,false
1.0,7,DENSE_DELETE,0.1,false,false,false,false,1,512,4,5e-06,0.969797,0.012305,1.19145,0.344329,0.0,0.067842,1.5585501194000244,,8817246,8817246,33.635124,33.635124,true
1.0,7,DENSE_DELETE,0.1,false,false,false,false,1,512,4,6e-06,0.966217,0.012315,1.189161,0.341835,0.0,0.068226,1.549651861190796,,8817246,8817246,33.635124,33.635124,false
1.0,9,DENSE_DELETE,0.1,false,false,false,false,1,512,4,5e-06,1.08253,0.029152,1.19703,0.349369,0.0,0.063128,1.070457935333252,,9575428,9575428,36.527359,36.527359,true
1.0,9,DENSE_DELETE,0.1,false,false,false,false,1,512,4,4e-06,1.078047,0.02913,1.194586,0.331594,0.0,0.061262,1.0771212577819824,,9575428,9575428,36.527359,36.527359,false
1.0,10,DENSE_DELETE,0.1,false,false,false,false,1,512,4,3e-06,0.937089,0.044405,1.178761,0.099505,0.0,0.073136,0.8329339027404785,,2122441,2122441,8.09647,8.09647,true
1.0,10,DENSE_DELETE,0.1,false,false,false,false,1,512,4,4e-06,0.940274,0.044574,1.1689,0.100879,0.0,0.044655,0.8350019454956055,,2122441,2122441,8.09647,8.09647,false
1.0,12,DENSE_DELETE,0.1,false,false,false,false,1,512,4,2e-06,0.925815,0.008066,1.176718,0.100082,0.0,0.014187,0.27161240577697754,,2478737,2478737,9.455631,9.455631,true
1.0,12,DENSE_DELETE,0.1,false,false,false,false,1,512,4,3e-06,0.9275,0.008033,1.178005,0.101861,0.0,0.014153,0.27154040336608887,,2478737,2478737,9.455631,9.455631,false
1.0,1,DENSE_DELETE,0.1,false,false,false,true,2,512,4,3e-06,0.386965,0.344478,1.327316,0.680802,1e-06,0.079151,1.7448761463165283,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,false,true,2,512,4,2e-06,0.394726,0.346838,1.305135,0.388121,0.0,0.044593,1.7359728813171387,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,false,true,2,512,4,4e-06,0.003142,0.023561,1.246076,0.005512,0.013128,0.037881,0.3762195110321045,,4237529,132083,16.16489,0.503857,true
1.0,3,DENSE_DELETE,0.1,false,false,false,true,2,512,4,4e-06,0.00311,0.023574,1.236392,0.004707,0.013161,0.029138,0.3741755485534668,,4237529,132083,16.16489,0.503857,false
1.0,5,DENSE_DELETE,0.1,false,false,false,true,2,512,4,6e-06,0.001454,0.00049,1.255738,0.000877,0.010624,0.033552,0.4012436866760254,,6693785,60951,25.534763,0.23251,true
1.0,5,DENSE_DELETE,0.1,false,false,false,true,2,512,4,5e-06,0.001497,0.000624,1.243982,0.000716,0.010566,0.033245,0.4008758068084717,,6693785,60951,25.534763,0.23251,false
1.0,7,DENSE_DELETE,0.1,false,false,false,true,2,512,4,6e-06,0.001007,0.00177,1.245803,0.000505,0.00928,0.066838,1.5348076820373535,,8817246,50002,33.635124,0.190742,true
1.0,7,DENSE_DELETE,0.1,false,false,false,true,2,512,4,6e-06,0.00101,0.001869,1.238814,0.000483,0.009268,0.068123,1.543175220489502,,8817246,50002,33.635124,0.190742,false
1.0,9,DENSE_DELETE,0.1,false,false,false,true,2,512,4,7e-06,0.041774,0.005065,1.252336,0.029258,0.340732,0.063323,1.0857107639312744,,9575428,1734061,36.527359,6.614918,true
1.0,9,DENSE_DELETE,0.1,false,false,false,true,2,512,4,5e-06,0.041947,0.005091,1.231886,0.020308,0.3421,0.061422,1.0933701992034912,,9575428,1734061,36.527359,6.614918,false
1.0,10,DENSE_DELETE,0.1,false,false,false,true,2,512,4,4e-06,0.012041,0.077948,1.240564,0.019331,0.073751,0.075144,0.8312158584594727,,2122441,518130,8.09647,1.976509,true
1.0,10,DENSE_DELETE,0.1,false,false,false,true,2,512,4,3e-06,0.01237,0.077886,1.230123,0.018557,0.073268,0.044125,0.8426346778869629,,2122441,518130,8.09647,1.976509,false
1.0,12,DENSE_DELETE,0.1,false,false,false,true,2,512,4,3e-06,0.003945,0.000938,1.270935,0.00136,0.011588,0.01415,0.2718698978424072,,2478737,153051,9.455631,0.583843,true
1.0,12,DENSE_DELETE,0.1,false,false,false,true,2,512,4,2e-06,0.003867,0.000875,1.26078,0.001258,0.011533,0.013918,0.2707490921020508,,2478737,153051,9.455631,0.583843,false
1.0,1,DENSE_DELETE,0.1,false,false,false,false,2,512,4,2e-06,0.395145,0.344688,1.333404,0.77446,0.0,0.079365,1.7357096672058105,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,false,false,2,512,4,3e-06,0.393608,0.346318,1.325295,0.491314,0.0,0.044776,1.7402145862579346,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,false,false,2,512,4,3e-06,0.494158,0.036322,1.317714,0.088144,0.0,0.037853,0.3727562427520752,,4237529,4237529,16.16489,16.16489,true
1.0,3,DENSE_DELETE,0.1,false,false,false,false,2,512,4,4e-06,0.492984,0.036252,1.305799,0.088692,0.0,0.028381,0.3739602565765381,,4237529,4237529,16.16489,16.16489,false
1.0,5,DENSE_DELETE,0.1,false,false,false,false,2,512,4,5e-06,0.495357,0.019609,1.278489,0.123149,0.0,0.033258,0.40495944023132324,,6693785,6693785,25.534763,25.534763,true
1.0,5,DENSE_DELETE,0.1,false,false,false,false,2,512,4,6e-06,0.494034,0.019669,1.262545,0.122467,0.0,0.03324,0.4014906883239746,,6693785,6693785,25.534763,25.534763,false
1.0,7,DENSE_DELETE,0.1,false,false,false,false,2,512,4,4e-06,0.491158,0.012417,1.27261,0.179008,0.0,0.067247,1.5632867813110352,,8817246,8817246,33.635124,33.635124,true
1.0,7,DENSE_DELETE,0.1,false,false,false,false,2,512,4,6e-06,0.490026,0.012447,1.258034,0.1814,0.0,0.067015,1.5570533275604248,,8817246,8817246,33.635124,33.635124,false
1.0,9,DENSE_DELETE,0.1,false,false,false,false,2,512,4,6e-06,0.547368,0.029381,1.26552,0.183336,0.0,0.063006,1.0882682800292969,,9575428,9575428,36.527359,36.527359,true
1.0,9,DENSE_DELETE,0.1,false,false,false,false,2,512,4,5e-06,0.548299,0.029383,1.257553,0.17618,0.0,0.061599,1.086132287979126,,9575428,9575428,36.527359,36.527359,false
1.0,10,DENSE_DELETE,0.1,false,false,false,false,2,512,4,3e-06,0.49094,0.082396,1.312166,0.061523,0.0,0.072787,0.8327755928039551,,2122441,2122441,8.09647,8.09647,true
1.0,10,DENSE_DELETE,0.1,false,false,false,false,2,512,4,4e-06,0.492153,0.081906,1.28754,0.061746,0.0,0.044445,0.8274154663085938,,2122441,2122441,8.09647,8.09647,false
1.0,12,DENSE_DELETE,0.1,false,false,false,false,2,512,4,2e-06,0.474377,0.008069,1.306505,0.052997,0.0,0.01413,0.271897554397583,,2478737,2478737,9.455631,9.455631,true
1.0,12,DENSE_DELETE,0.1,false,false,false,false,2,512,4,2e-06,0.473786,0.008077,1.300679,0.052915,0.0,0.013914,0.2703583240509033,,2478737,2478737,9.455631,9.455631,false
1.0,1,DENSE_DELETE,0.1,false,false,false,true,4,512,4,3e-06,0.19279,0.344295,1.32658,0.431485,0.0,0.078612,1.74359130859375,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,false,true,4,512,4,3e-06,0.193286,0.345128,1.320976,0.200638,0.0,0.04464,1.7382588386535645,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,false,true,4,512,4,3e-06,0.001769,0.04726,1.242085,0.004676,0.013161,0.037891,0.37720775604248047,,4237529,132083,16.16489,0.503857,true
1.0,3,DENSE_DELETE,0.1,false,false,false,true,4,512,4,3e-06,0.001737,0.047116,1.235629,0.003918,0.013203,0.029032,0.3733396530151367,,4237529,132083,16.16489,0.503857,false
1.0,5,DENSE_DELETE,0.1,false,false,false,true,4,512,4,9e-06,0.000845,0.000546,1.257939,0.000662,0.010569,0.033334,0.3994917869567871,,6693785,60951,25.534763,0.23251,true
1.0,5,DENSE_DELETE,0.1,false,false,false,true,4,512,4,5e-06,0.000863,0.000537,1.23804,0.000535,0.010546,0.033119,0.40187716484069824,,6693785,60951,25.534763,0.23251,false
1.0,7,DENSE_DELETE,0.1,false,false,false,true,4,512,4,5e-06,0.000656,0.001891,1.245888,0.000424,0.00932,0.067816,1.5390276908874512,,8817246,50002,33.635124,0.190742,true
1.0,7,DENSE_DELETE,0.1,false,false,false,true,4,512,4,6e-06,0.00067,0.00182,1.236926,0.000395,0.00936,0.068604,1.5289065837860107,,8817246,50002,33.635124,0.190742,false
1.0,9,DENSE_DELETE,0.1,false,false,false,true,4,512,4,5e-06,0.021916,0.00516,1.24524,0.015136,0.340006,0.062406,1.0893707275390625,,9575428,1734061,36.527359,6.614918,true
1.0,9,DENSE_DELETE,0.1,false,false,false,true,4,512,4,5e-06,0.021972,0.00518,1.231991,0.01066,0.341715,0.061377,1.07365083694458,,9575428,1734061,36.527359,6.614918,false
1.0,10,DENSE_DELETE,0.1,false,false,false,true,4,512,4,4e-06,0.006578,0.155595,1.236545,0.015114,0.074475,0.073225,0.8394603729248047,,2122441,518130,8.09647,1.976509,true
1.0,10,DENSE_DELETE,0.1,false,false,false,true,4,512,4,4e-06,0.006679,0.153262,1.248795,0.014795,0.073481,0.044508,0.8397350311279297,,2122441,518130,8.09647,1.976509,false
1.0,12,DENSE_DELETE,0.1,false,false,false,true,4,512,4,3e-06,0.002048,0.000973,1.270402,0.001203,0.011462,0.014119,0.2701272964477539,,2478737,153051,9.455631,0.583843,true
1.0,12,DENSE_DELETE,0.1,false,false,false,true,4,512,4,2e-06,0.002091,0.000881,1.25482,0.000782,0.011644,0.014067,0.27431511878967285,,2478737,153051,9.455631,0.583843,false
1.0,1,DENSE_DELETE,0.1,false,false,false,false,4,512,4,2e-06,0.195517,0.344585,1.352725,0.498133,0.0,0.078672,1.7359309196472168,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,false,false,4,512,4,2e-06,0.195958,0.34865,1.326377,0.24837,0.0,0.044982,1.7321648597717285,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,false,false,4,512,4,3e-06,0.253515,0.060242,1.321094,0.047764,0.0,0.03783,0.3719494342803955,,4237529,4237529,16.16489,16.16489,true
1.0,3,DENSE_DELETE,0.1,false,false,false,false,4,512,4,3e-06,0.253781,0.059556,1.313032,0.047139,0.0,0.029306,0.3808879852294922,,4237529,4237529,16.16489,16.16489,false
1.0,5,DENSE_DELETE,0.1,false,false,false,false,4,512,4,5e-06,0.255661,0.019596,1.285752,0.064033,0.0,0.033156,0.39844775199890137,,6693785,6693785,25.534763,25.534763,true
1.0,5,DENSE_DELETE,0.1,false,false,false,false,4,512,4,5e-06,0.255632,0.019675,1.2639,0.063824,0.0,0.033066,0.40153002738952637,,6693785,6693785,25.534763,25.534763,false
1.0,7,DENSE_DELETE,0.1,false,false,false,false,4,512,4,5e-06,0.252206,0.012427,1.27531,0.093453,0.0,0.06832,1.5460400581359863,,8817246,8817246,33.635124,33.635124,true
1.0,7,DENSE_DELETE,0.1,false,false,false,false,4,512,4,6e-06,0.252262,0.012541,1.258026,0.093066,0.0,0.068157,1.5328524112701416,,8817246,8817246,33.635124,33.635124,false
1.0,9,DENSE_DELETE,0.1,false,false,false,false,4,512,4,1e-05,0.286051,0.029739,1.269522,0.095363,0.0,0.063068,1.0904345512390137,,9575428,9575428,36.527359,36.527359,true
1.0,9,DENSE_DELETE,0.1,false,false,false,false,4,512,4,5e-06,0.282758,0.029648,1.26749,0.092078,0.0,0.06103,1.0717856884002686,,9575428,9575428,36.527359,36.527359,false
1.0,10,DENSE_DELETE,0.1,false,false,false,false,4,512,4,4e-06,0.252923,0.159936,1.307548,0.03771,0.0,0.073287,0.8372530937194824,,2122441,2122441,8.09647,8.09647,true
1.0,10,DENSE_DELETE,0.1,false,false,false,false,4,512,4,3e-06,0.251363,0.158245,1.301694,0.03668,0.0,0.044415,0.836951732635498,,2122441,2122441,8.09647,8.09647,false
1.0,12,DENSE_DELETE,0.1,false,false,false,false,4,512,4,3e-06,0.238145,0.008052,1.322634,0.02789,0.0,0.014156,0.27159929275512695,,2478737,2478737,9.455631,9.455631,true
1.0,12,DENSE_DELETE,0.1,false,false,false,false,4,512,4,3e-06,0.238169,0.008021,1.302669,0.027507,0.0,0.0139,0.27263760566711426,,2478737,2478737,9.455631,9.455631,false
1.0,1,DENSE_DELETE,0.1,false,false,false,true,8,512,4,2e-06,0.099074,0.345224,1.333477,0.434467,1e-06,0.07915,1.7425816059112549,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,false,true,8,512,4,2e-06,0.099518,0.346713,1.320599,0.103798,0.0,0.044832,1.735856294631958,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,false,true,8,512,4,3e-06,0.00111,0.094351,1.24122,0.004408,0.013252,0.038112,0.3739950656890869,,4237529,132083,16.16489,0.503857,true
1.0,3,DENSE_DELETE,0.1,false,false,false,true,8,512,4,4e-06,0.00116,0.0941,1.238337,0.00406,0.01306,0.029103,0.37137842178344727,,4237529,132083,16.16489,0.503857,false
1.0,5,DENSE_DELETE,0.1,false,false,false,true,8,512,4,5e-06,0.000671,0.00054,1.254786,0.000734,0.010647,0.032997,0.4000530242919922,,6693785,60951,25.534763,0.23251,true
1.0,5,DENSE_DELETE,0.1,false,false,false,true,8,512,4,5e-06,0.000689,0.000517,1.233775,0.000608,0.010583,0.033381,0.3979685306549072,,6693785,60951,25.534763,0.23251,false
